file_path,Common,E2E,Logic,Storage,UI,best_module,best_likelihood
src/test/java/teammates/architecture/ArchitectureTest.java,39.74298858642578,41.15359115600586,50.611385345458984,39.57375717163086,38.165130615234375,Logic,50.611385345458984
src/main/java/teammates/ui/output/UsageStatisticsData.java,0.0,0.0,1.0004830360412598,0.0,59.29470443725586,UI,59.29470443725586
src/e2e/java/teammates/e2e/pageobjects/AdminHomePage.java,2.1399991512298584,92.30560302734375,1.0004256963729858,0.39331790804862976,1.3036364316940308,E2E,92.30560302734375
src/e2e/java/teammates/e2e/pageobjects/InstructorSearchPage.java,2.534971237182617,86.29645538330078,1.000356674194336,0.9853428602218628,1.5831514596939087,E2E,86.29645538330078
src/test/java/teammates/common/util/FieldValidatorTest.java,50.71479415893555,48.25309371948242,7.201835632324219,1.8857990503311157,10.274596214294434,Common,50.71479415893555
src/test/java/teammates/ui/webapi/CreateFeedbackResponseCommentActionTest.java,38.57865905761719,8.513628005981445,77.2877426147461,4.297411918640137,45.03691864013672,Logic,77.2877426147461
src/client/java/teammates/client/util/ClientProperties.java,0.0,4.704372406005859,2.7558717727661133,0.5256394147872925,4.087024688720703,E2E,4.704372406005859
src/test/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetailsTest.java,58.49930191040039,5.890761375427246,1.0002163648605347,2.3102238178253174,1.1610288619995117,Common,58.49930191040039
src/e2e/java/teammates/e2e/pageobjects/UserNotificationsPage.java,7.793736934661865,104.93254852294922,1.0003976821899414,5.961160659790039,12.847846984863281,E2E,104.93254852294922
src/client/java/teammates/client/scripts/DataBundleRegenerator.java,8.223668098449707,3.3571128845214844,1.4542651176452637,6.11390495300293,6.416198253631592,Common,8.223668098449707
src/main/java/teammates/ui/output/NotificationsData.java,0.0,0.40200892090797424,1.0005037784576416,0.0,60.33757781982422,UI,60.33757781982422
src/e2e/java/teammates/e2e/cases/axe/AdminSessionsPageAxeTest.java,1.0056878328323364,114.76619720458984,1.0004578828811646,0.29656538367271423,0.5587154030799866,E2E,114.76619720458984
src/test/java/teammates/ui/webapi/RegenerateStudentKeyActionTest.java,0.0,3.893383741378784,66.8244857788086,2.1389315128326416,57.82575225830078,Logic,66.8244857788086
src/main/java/teammates/ui/output/UsageStatisticsRangeData.java,0.0,0.40200892090797424,1.0005037784576416,0.0,60.33757781982422,UI,60.33757781982422
src/test/java/teammates/ui/webapi/GetAuthInfoActionTest.java,2.2244067192077637,2.9515347480773926,1.0003368854522705,0.2573903501033783,59.69527816772461,UI,59.69527816772461
src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEnrollPageAxeTest.java,1.060878872871399,118.41246795654297,1.000516653060913,0.5761769413948059,0.5893770456314087,E2E,118.41246795654297
src/main/java/teammates/ui/webapi/StudentSearchIndexingWorkerAction.java,0.0,0.0,72.97453308105469,1.9992787837982178,59.948150634765625,Logic,72.97453308105469
