file_path,Client,Common,Logic,Storage,UI,best_module,best_likelihood
src/test/java/teammates/architecture/ArchitectureTest.java,37.80754470825195,39.74298858642578,50.611385345458984,39.57375717163086,38.165130615234375,Logic,50.611385345458984
src/main/java/teammates/ui/output/UsageStatisticsData.java,0.0,0.0,1.0004830360412598,0.0,59.29470443725586,UI,59.29470443725586
src/e2e/java/teammates/e2e/pageobjects/AdminHomePage.java,3.8107733726501465,2.1399991512298584,1.0004256963729858,0.39331790804862976,1.3036364316940308,Client,3.8107733726501465
src/e2e/java/teammates/e2e/pageobjects/InstructorSearchPage.java,3.173173666000366,2.534971237182617,1.000356674194336,0.9853428602218628,1.5831514596939087,Client,3.173173666000366
src/test/java/teammates/common/util/FieldValidatorTest.java,6.474802017211914,50.71479415893555,7.201835632324219,1.8857990503311157,10.274596214294434,Common,50.71479415893555
src/test/java/teammates/ui/webapi/CreateFeedbackResponseCommentActionTest.java,2.6170473098754883,38.57865905761719,77.2877426147461,4.297411918640137,45.03691864013672,Logic,77.2877426147461
src/client/java/teammates/client/util/ClientProperties.java,132.9420623779297,0.0,2.7558717727661133,0.5256394147872925,4.087024688720703,Client,132.9420623779297
src/test/java/teammates/common/datatransfer/questions/FeedbackMsqQuestionDetailsTest.java,2.3102238178253174,58.49930191040039,1.0002163648605347,2.3102238178253174,1.1610288619995117,Common,58.49930191040039
src/e2e/java/teammates/e2e/pageobjects/UserNotificationsPage.java,5.968361854553223,7.793736934661865,1.0003976821899414,5.961160659790039,12.847846984863281,UI,12.847846984863281
src/client/java/teammates/client/scripts/DataBundleRegenerator.java,122.21589660644531,8.223668098449707,1.4542651176452637,6.11390495300293,6.416198253631592,Client,122.21589660644531
src/main/java/teammates/ui/output/NotificationsData.java,0.0,0.0,1.0005037784576416,0.0,60.33757781982422,UI,60.33757781982422
src/e2e/java/teammates/e2e/cases/axe/AdminSessionsPageAxeTest.java,1.302253246307373,1.0056878328323364,1.0004578828811646,0.29656538367271423,0.5587154030799866,Client,1.302253246307373
