file_path,cli,client,resources,server,tools,utilities,best_module,best_likelihood
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\sources\filesystem.py,32.21556091308594,20.281686782836914,53.20079040527344,67.8048095703125,20.478593826293945,107.1698226928711,utilities,107.1698226928711
fastmcp\tests\deprecated\test_elicitation.py,67.19347381591797,70.29170227050781,11.631568908691406,4.237009525299072,34.92538070678711,12.810281753540039,client,70.29170227050781
fastmcp\tests\server\tasks\test_resource_task_meta_parameter.py,70.5264892578125,68.8434066772461,65.45658111572266,59.08442306518555,35.708126068115234,29.425094604492188,cli,70.5264892578125
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\mcp_server_config.py,116.4625473022461,34.8738899230957,32.26816940307617,72.06084442138672,20.06010627746582,113.61260986328125,cli,116.4625473022461
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\supabase.py,67.19304656982422,70.02476501464844,52.56564712524414,68.61860656738281,8.375133514404297,38.276512145996094,client,70.02476501464844
fastmcp\fastmcp_slim\fastmcp\_install_hints.py,100.31824493408203,67.06553649902344,2.4861526489257812,57.88959884643555,2.8557205200195312,23.0989933013916,cli,100.31824493408203
fastmcp\examples\testing_demo\server.py,14.875540733337402,20.192991256713867,42.72732925415039,58.486183166503906,31.852121353149414,15.591686248779297,server,58.486183166503906
fastmcp\fastmcp_slim\fastmcp\server\transforms\visibility.py,68.49024200439453,14.033676147460938,133.5672607421875,64.12088775634766,113.10688781738281,44.49660873413086,resources,133.5672607421875
fastmcp\examples\desktop.py,9.18777847290039,9.55225944519043,42.919960021972656,5.303238391876221,26.994468688964844,7.169087886810303,resources,42.919960021972656
fastmcp\tests\cli\test_mcp_server_config_integration.py,123.4786605834961,75.73995971679688,69.74688720703125,66.1334228515625,35.30259704589844,39.09660720825195,cli,123.4786605834961
fastmcp\tests\server\middleware\test_rate_limiting.py,78.06944274902344,77.89188385009766,14.264786720275879,67.80509948730469,43.67625427246094,16.275863647460938,cli,78.06944274902344
fastmcp\tests\tools\tool_transform\test_args.py,75.99921417236328,77.50450134277344,25.16116714477539,12.492979049682617,151.85702514648438,32.331539154052734,tools,151.85702514648438
fastmcp\tests\server\test_dependencies_advanced.py,78.20262145996094,75.35901641845703,65.36485290527344,60.75848388671875,113.91024017333984,29.114849090576172,tools,113.91024017333984
fastmcp\examples\diagnostics\client_with_tracing.py,73.19989776611328,71.5242691040039,141.45899963378906,64.76934814453125,108.49827575683594,31.113779067993164,resources,141.45899963378906
fastmcp\fastmcp_slim\fastmcp\server\providers\filesystem_discovery.py,42.49546813964844,17.1544189453125,78.5954360961914,62.609500885009766,61.03956604003906,47.69084548950195,resources,78.5954360961914
fastmcp\examples\atproto_mcp\demo.py,103.09825897216797,87.82640075683594,118.1240463256836,65.40948486328125,103.10669708251953,41.39402389526367,resources,118.1240463256836
fastmcp\fastmcp_slim\fastmcp\cli\cli.py,137.5377960205078,95.51985168457031,107.12615203857422,89.3532943725586,104.75713348388672,70.82931518554688,cli,137.5377960205078
fastmcp\tests\server\test_logging.py,21.804580688476562,10.638888359069824,9.992371559143066,71.25501251220703,7.472754001617432,14.616549491882324,server,71.25501251220703
fastmcp\tests\client\client\test_mode_negotiation.py,62.71799087524414,86.13155364990234,15.45538330078125,63.1171875,37.681915283203125,22.58472442626953,client,86.13155364990234
fastmcp\fastmcp_slim\fastmcp\cli\install\claude_code.py,118.22647094726562,19.48925018310547,21.574426651000977,69.77233123779297,34.922611236572266,24.290231704711914,cli,118.22647094726562
fastmcp\tests\tools\tool\test_output_schema.py,19.00909423828125,29.514644622802734,26.479333877563477,8.391959190368652,96.47911834716797,27.46346664428711,tools,96.47911834716797
fastmcp\examples\skills\server.py,8.293761253356934,10.383255958557129,8.823212623596191,56.573951721191406,18.451248168945312,10.142658233642578,server,56.573951721191406
fastmcp\tests\server\test_context.py,76.90846252441406,133.22808837890625,36.26731872558594,65.87692260742188,44.16459274291992,26.96517562866211,client,133.22808837890625
fastmcp\tests\client\telemetry\__init__.py,39.171024322509766,55.42650604248047,0.5346590280532837,0.7035314440727234,0.43951377272605896,4.874556541442871,client,55.42650604248047
fastmcp\docs\apps\demos\hitchhikers.py,97.24622344970703,24.34329605102539,38.1447868347168,21.52683448791504,48.058284759521484,29.036394119262695,cli,97.24622344970703
fastmcp\fastmcp_slim\fastmcp\server\auth\handlers\authorize.py,63.638084411621094,95.4573745727539,24.051963806152344,69.55424499511719,38.225059509277344,31.8593692779541,client,95.4573745727539
fastmcp\tests\utilities\json_schema_type\test_real_world_schemas.py,46.59519958496094,15.289976119995117,38.60968780517578,9.463949203491211,25.074621200561523,120.60905456542969,utilities,120.60905456542969
fastmcp\fastmcp_slim\fastmcp\client\__init__.py,54.546478271484375,59.976322174072266,1.4997658729553223,1.9891963005065918,0.5149087905883789,17.53318214416504,client,59.976322174072266
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\huggingface.py,74.23826599121094,77.20393371582031,61.197608947753906,55.347145080566406,21.814348220825195,23.771961212158203,client,77.20393371582031
fastmcp\fastmcp_slim\fastmcp\client\transports\stdio.py,86.66075134277344,66.24076080322266,21.780288696289062,62.04724884033203,53.42338943481445,27.596282958984375,cli,86.66075134277344
fastmcp\examples\auth\propelauth_oauth\client.py,57.50169372558594,67.41535186767578,3.811605215072632,57.86808395385742,103.53559112548828,12.631267547607422,tools,103.53559112548828
fastmcp\fastmcp_slim\fastmcp\utilities\versions.py,19.08260154724121,6.89772367477417,9.896246910095215,5.5792341232299805,21.534313201904297,100.50896453857422,utilities,100.50896453857422
fastmcp\fastmcp_slim\fastmcp\server\providers\openapi\__init__.py,14.895672798156738,6.794863700866699,2.6580469608306885,53.49386215209961,2.275376319885254,17.758121490478516,server,53.49386215209961
fastmcp\fastmcp_slim\fastmcp\cli\install\stdio.py,96.09459686279297,15.46542739868164,15.551213264465332,67.23152160644531,35.032859802246094,23.841705322265625,cli,96.09459686279297
fastmcp\fastmcp_slim\fastmcp\utilities\openapi\json_schema_converter.py,15.644181251525879,13.241497039794922,11.8314208984375,7.919044017791748,31.790645599365234,101.14404296875,utilities,101.14404296875
fastmcp\tests\resources\test_file_resources.py,22.32140350341797,8.85707950592041,145.67369079589844,5.694308757781982,6.863117218017578,14.767545700073242,resources,145.67369079589844
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\__init__.py,14.01506233215332,2.73069429397583,0.7923499941825867,52.620975494384766,1.278447151184082,4.043811321258545,server,52.620975494384766
fastmcp\tests\server\telemetry\test_provider_tracing.py,24.956445693969727,7.532450199127197,54.20237731933594,59.450870513916016,96.76535034179688,21.528060913085938,tools,96.76535034179688
fastmcp\tests\utilities\openapi\test_circular_references.py,20.63629913330078,24.221025466918945,8.807051658630371,60.926021575927734,108.8678207397461,115.36729431152344,utilities,115.36729431152344
fastmcp\tests\server\providers\local_provider_tools\__init__.py,4.765182018280029,4.028707981109619,4.111658096313477,54.5164680480957,71.52105712890625,14.936579704284668,tools,71.52105712890625
fastmcp\tests\server\http\test_http_auth_middleware.py,63.51201629638672,82.94239807128906,43.5592041015625,63.513389587402344,8.355703353881836,34.39905548095703,client,82.94239807128906
fastmcp\tests\server\providers\local_provider_tools\test_parameters.py,25.324705123901367,18.932300567626953,25.13481903076172,59.62839889526367,114.468994140625,24.03558921813965,tools,114.468994140625
fastmcp\tests\server\http\test_http_middleware.py,56.327579498291016,66.18887329101562,14.282923698425293,58.29152297973633,3.9970884323120117,10.72839641571045,client,66.18887329101562
fastmcp\fastmcp_slim\fastmcp\server\providers\aggregate.py,34.65559005737305,13.90108871459961,131.21888732910156,60.433319091796875,99.816650390625,39.1090202331543,resources,131.21888732910156
fastmcp\tests\utilities\test_components.py,22.472923278808594,19.510435104370117,70.80146789550781,66.99185180664062,48.47406005859375,94.05572509765625,utilities,94.05572509765625
fastmcp\examples\atproto_mcp\src\atproto_mcp\_atproto\_client.py,39.175048828125,65.12646484375,0.318145215511322,2.5443902015686035,3.6203646659851074,6.473336696624756,client,65.12646484375
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\proxy.py,88.64051055908203,108.54998016357422,71.88031005859375,67.42768859863281,50.892032623291016,51.145729064941406,client,108.54998016357422
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\models.py,74.52812957763672,68.52021026611328,48.924922943115234,56.72024917602539,20.160022735595703,21.36753273010254,cli,74.52812957763672
fastmcp\tests\cli\test_cimd_cli.py,113.4736557006836,71.69612121582031,29.585275650024414,7.507365703582764,8.719582557678223,24.08241081237793,cli,113.4736557006836
fastmcp\fastmcp_slim\fastmcp\client\sampling\handlers\anthropic.py,79.18167114257812,75.16963958740234,24.625844955444336,13.14036750793457,115.47654724121094,35.20154571533203,tools,115.47654724121094
fastmcp\tests\server\tasks\test_task_protocol.py,61.61781311035156,78.2409439086914,7.3242573738098145,61.003326416015625,41.307945251464844,16.875328063964844,client,78.2409439086914
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\oci.py,75.91416931152344,71.34845733642578,51.9288330078125,54.52741241455078,20.61931037902832,22.96160316467285,cli,75.91416931152344
fastmcp\tests\utilities\test_tests.py,19.543277740478516,9.848620414733887,5.8955397605896,4.91423225402832,4.683633327484131,95.80333709716797,utilities,95.80333709716797
fastmcp\fastmcp_slim\fastmcp\server\auth\auth.py,63.50910568237305,81.2306900024414,98.69735717773438,81.64674377441406,28.276817321777344,43.26392364501953,resources,98.69735717773438
fastmcp\examples\versioning\version_filters.py,70.15691375732422,70.3116683959961,15.63042163848877,59.66767120361328,101.4476547241211,22.060152053833008,tools,101.4476547241211
fastmcp\examples\apps\choice\choice_server.py,7.194041728973389,9.915495872497559,2.2007908821105957,53.78374099731445,5.147390365600586,8.758034706115723,server,53.78374099731445
fastmcp\tests\server\tasks\test_task_resources.py,57.61821365356445,74.03829193115234,139.40098571777344,67.78658294677734,12.698415756225586,37.49979019165039,resources,139.40098571777344
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\google.py,84.83444213867188,75.39236450195312,63.00299072265625,56.395320892333984,21.322826385498047,27.135395050048828,cli,84.83444213867188
fastmcp\tests\cli\test_cli.py,125.38526916503906,17.905174255371094,41.50086975097656,66.73506927490234,73.74546813964844,29.69725799560547,cli,125.38526916503906
fastmcp\tests\server\providers\openapi\test_comprehensive.py,91.91556549072266,98.09346771240234,55.1959228515625,72.44366455078125,112.16853332519531,52.780818939208984,tools,112.16853332519531
fastmcp\tests\fs\test_discovery.py,36.3994140625,18.48049545288086,144.46983337402344,21.95289421081543,116.83157348632812,52.598609924316406,resources,144.46983337402344
fastmcp\examples\auth\aws_oauth\server.py,47.36824417114258,67.82999420166016,3.628838062286377,59.15715026855469,50.4636344909668,11.74770736694336,client,67.82999420166016
fastmcp\fastmcp_slim\fastmcp\apps\file_upload.py,103.49726867675781,24.686038970947266,41.43148422241211,68.98993682861328,108.07719421386719,33.97184371948242,tools,108.07719421386719
fastmcp\examples\filesystem-provider\components\resources\config.py,9.626739501953125,7.073002338409424,136.60154724121094,9.270931243896484,69.67699432373047,25.110794067382812,resources,136.60154724121094
fastmcp\fastmcp_slim\fastmcp\client\transports\memory.py,63.1688232421875,75.19035339355469,8.42439079284668,65.97574615478516,22.041034698486328,26.123916625976562,client,75.19035339355469
fastmcp\fastmcp_slim\fastmcp\server\auth\oidc_proxy.py,89.85916900634766,89.40926361083984,56.89044952392578,54.729942321777344,46.65616989135742,40.734134674072266,cli,89.85916900634766
fastmcp\tests\tools\test_tool_future_annotations.py,74.7353286743164,78.47244262695312,19.986547470092773,62.971031188964844,92.56143188476562,23.045495986938477,tools,92.56143188476562
fastmcp\examples\atproto_mcp\src\atproto_mcp\types.py,28.469451904296875,6.5445876121521,10.72189712524414,4.098205089569092,20.953201293945312,9.336514472961426,cli,28.469451904296875
fastmcp\tests\server\test_auth_integration.py,78.80415344238281,88.45108032226562,30.192855834960938,54.710777282714844,28.964515686035156,37.382633209228516,client,88.45108032226562
fastmcp\tests\cli\test_shared.py,77.69139099121094,1.8184303045272827,12.68991470336914,2.0939741134643555,0.8784604072570801,10.369688987731934,cli,77.69139099121094
fastmcp\tests\server\auth\test_oidc_proxy.py,86.48240661621094,77.49268341064453,20.360830307006836,59.1591682434082,17.08759307861328,31.02880859375,cli,86.48240661621094
fastmcp\examples\apps\quiz\quiz_server.py,79.8748550415039,12.579242706298828,17.863750457763672,66.63131713867188,43.48121643066406,22.03483009338379,cli,79.8748550415039
fastmcp\tests\server\auth\test_remote_auth_provider.py,76.102294921875,78.14196014404297,67.9170150756836,73.63178253173828,9.536880493164062,35.84270095825195,client,78.14196014404297
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\introspection.py,53.02848434448242,74.2507553100586,21.43383026123047,54.639095306396484,8.401201248168945,19.24493980407715,client,74.2507553100586
fastmcp\tests\server\test_file_server.py,38.64898681640625,14.245309829711914,143.28134155273438,65.50460815429688,100.73330688476562,24.36782455444336,resources,143.28134155273438
fastmcp\fastmcp_slim\fastmcp\client\tasks.py,90.17044830322266,76.4884033203125,25.562938690185547,11.540278434753418,51.62859344482422,24.22431182861328,cli,90.17044830322266
fastmcp\tests\deprecated\server\__init__.py,3.306527614593506,1.5792968273162842,0.6041256189346313,52.93752670288086,1.3159801959991455,3.6048483848571777,server,52.93752670288086
fastmcp\fastmcp_slim\fastmcp\utilities\http.py,14.346875190734863,1.5215457677841187,2.2475457191467285,2.671409845352173,0.0,103.72662353515625,utilities,103.72662353515625
fastmcp\fastmcp_slim\fastmcp\utilities\tests.py,74.01825714111328,75.09412384033203,17.33465576171875,63.829891204833984,19.626995086669922,113.28787994384766,utilities,113.28787994384766
fastmcp\fastmcp_slim\fastmcp\server\providers\skills\skill_provider.py,32.28459167480469,19.494274139404297,156.03269958496094,58.17211151123047,20.393878936767578,29.813955307006836,resources,156.03269958496094
fastmcp\fastmcp_slim\fastmcp\contrib\bulk_tool_caller\__init__.py,14.049531936645508,1.220207929611206,1.064827799797058,2.300196409225464,28.418947219848633,2.83566951751709,tools,28.418947219848633
fastmcp\fastmcp_slim\fastmcp\server\transforms\resources_as_tools.py,54.53256607055664,15.401329040527344,142.9770050048828,61.713951110839844,102.1860580444336,27.106231689453125,resources,142.9770050048828
fastmcp\fastmcp_slim\fastmcp\server\elicitation.py,15.246792793273926,10.98516845703125,20.105009078979492,55.93748474121094,20.694631576538086,30.031536102294922,server,55.93748474121094
fastmcp\tests\cli\test_run.py,158.24041748046875,88.20185089111328,47.832801818847656,82.06147003173828,118.16930389404297,43.74531936645508,cli,158.24041748046875
fastmcp\fastmcp_slim\fastmcp\_compat.py,43.35565185546875,27.446813583374023,55.04826354980469,59.34861373901367,40.170387268066406,21.037273406982422,server,59.34861373901367
fastmcp\tests\test_settings.py,5.900335788726807,4.966062068939209,5.594705581665039,2.629343271255493,1.349585771560669,5.964868068695068,utilities,5.964868068695068
fastmcp\fastmcp_slim\fastmcp\utilities\types.py,42.261600494384766,32.87305450439453,77.86125183105469,13.579127311706543,25.98081398010254,100.48039245605469,utilities,100.48039245605469
fastmcp\examples\auth\huggingface_oauth\client.py,46.79605484008789,67.09091186523438,3.3185508251190186,57.562774658203125,100.93679809570312,12.32890510559082,tools,100.93679809570312
fastmcp\tests\server\tasks\conftest.py,2.8922762870788574,2.1525444984436035,0.9105006456375122,51.18585968017578,1.2796465158462524,2.8922762870788574,server,51.18585968017578
fastmcp\tests\prompts\test_standalone_decorator.py,50.38100814819336,69.91595458984375,8.759676933288574,57.25383377075195,10.61676025390625,19.313390731811523,client,69.91595458984375
