file_path,cli,client,prompts,resources,tools,utilities,best_module,best_likelihood
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\sources\filesystem.py,28.135957717895508,19.07046890258789,14.71303939819336,49.63466262817383,19.35151481628418,95.1492691040039,utilities,95.1492691040039
fastmcp\tests\deprecated\test_elicitation.py,63.8601188659668,68.5516128540039,5.414987087249756,10.932632446289062,33.62248992919922,12.734501838684082,client,68.5516128540039
fastmcp\tests\server\tasks\test_resource_task_meta_parameter.py,68.66698455810547,68.21269226074219,10.021077156066895,64.8904800415039,35.21656036376953,28.529335021972656,cli,68.66698455810547
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\mcp_server_config.py,109.04180908203125,32.81093978881836,11.860220909118652,32.417842864990234,18.081024169921875,104.658203125,cli,109.04180908203125
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\supabase.py,65.57530975341797,68.8921890258789,4.583680152893066,51.79158020019531,7.71756649017334,37.0463752746582,client,68.8921890258789
fastmcp\fastmcp_slim\fastmcp\_install_hints.py,96.52095031738281,65.52330780029297,0.6704472899436951,2.331069231033325,2.752232789993286,22.414777755737305,cli,96.52095031738281
fastmcp\examples\testing_demo\server.py,14.355023384094238,19.784900665283203,60.509613037109375,42.20673370361328,31.552133560180664,15.181163787841797,prompts,60.509613037109375
fastmcp\fastmcp_slim\fastmcp\server\transforms\visibility.py,65.04068756103516,13.684621810913086,153.67697143554688,129.72410583496094,110.31366729736328,43.23720932006836,prompts,153.67697143554688
fastmcp\examples\desktop.py,8.777558326721191,9.326044082641602,4.681787490844727,42.63172149658203,26.763473510742188,6.939727306365967,resources,42.63172149658203
fastmcp\tests\cli\test_mcp_server_config_integration.py,113.21118927001953,72.90836334228516,9.073311805725098,65.19486236572266,31.907583236694336,33.95418930053711,cli,113.21118927001953
fastmcp\tests\server\middleware\test_rate_limiting.py,76.32508850097656,76.70091247558594,4.650964736938477,13.315916061401367,40.92888259887695,15.699090003967285,client,76.70091247558594
fastmcp\tests\tools\tool_transform\test_args.py,74.18302154541016,75.55362701416016,15.395525932312012,23.45416831970215,144.4110565185547,30.734094619750977,tools,144.4110565185547
fastmcp\tests\server\test_dependencies_advanced.py,76.91255187988281,74.48785400390625,60.013153076171875,63.00753402709961,111.3449935913086,28.13827896118164,tools,111.3449935913086
fastmcp\examples\diagnostics\client_with_tracing.py,71.52696990966797,70.70697021484375,148.41030883789062,139.41921997070312,106.51358795166016,30.448041915893555,prompts,148.41030883789062
fastmcp\fastmcp_slim\fastmcp\server\providers\filesystem_discovery.py,40.25968933105469,16.493633270263672,65.87786865234375,76.80420684814453,58.40119552612305,43.85204315185547,resources,76.80420684814453
fastmcp\examples\atproto_mcp\demo.py,99.39332580566406,85.76924896240234,18.90514373779297,112.05105590820312,99.34490966796875,40.710289001464844,resources,112.05105590820312
fastmcp\fastmcp_slim\fastmcp\cli\cli.py,129.75697326660156,89.87235260009766,88.92943572998047,102.84783172607422,99.07794952392578,63.625732421875,cli,129.75697326660156
fastmcp\tests\server\test_logging.py,25.362688064575195,15.074769973754883,7.626075267791748,9.159369468688965,10.631195068359375,18.775880813598633,cli,25.362688064575195
fastmcp\tests\client\client\test_mode_negotiation.py,61.724151611328125,85.39787292480469,8.174833297729492,15.246176719665527,37.42387390136719,21.227567672729492,client,85.39787292480469
fastmcp\fastmcp_slim\fastmcp\cli\install\claude_code.py,114.2166976928711,18.74422264099121,11.584665298461914,22.334304809570312,32.85383224487305,22.62279510498047,cli,114.2166976928711
fastmcp\tests\tools\tool\test_output_schema.py,17.540063858032227,25.98306655883789,12.573991775512695,25.110214233398438,92.66226196289062,25.619783401489258,tools,92.66226196289062
fastmcp\examples\skills\server.py,7.890893459320068,10.15592098236084,5.892297267913818,9.160842895507812,18.313398361206055,9.902494430541992,tools,18.313398361206055
fastmcp\tests\server\test_context.py,74.85883331298828,126.9769287109375,10.116994857788086,34.24441909790039,42.52444076538086,25.352779388427734,client,126.9769287109375
fastmcp\tests\client\telemetry\__init__.py,41.16920852661133,56.38054656982422,0.4384628236293793,0.5333805680274963,0.4384628236293793,5.870566368103027,client,56.38054656982422
fastmcp\docs\apps\demos\hitchhikers.py,96.70320129394531,23.36518669128418,8.354758262634277,35.49834442138672,41.218441009521484,27.738210678100586,cli,96.70320129394531
fastmcp\fastmcp_slim\fastmcp\server\auth\handlers\authorize.py,61.760353088378906,93.51395416259766,11.377280235290527,23.1434383392334,37.14961624145508,27.869802474975586,client,93.51395416259766
fastmcp\tests\utilities\json_schema_type\test_real_world_schemas.py,45.87923812866211,15.532883644104004,17.106008529663086,39.266483306884766,23.168445587158203,115.42601013183594,utilities,115.42601013183594
fastmcp\fastmcp_slim\fastmcp\client\__init__.py,53.95136260986328,59.651424407958984,0.5124626159667969,1.485754132270813,0.5124626159667969,17.203073501586914,client,59.651424407958984
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\huggingface.py,70.70344543457031,75.94952392578125,4.284719944000244,59.257694244384766,20.740243911743164,22.032306671142578,client,75.94952392578125
fastmcp\fastmcp_slim\fastmcp\client\transports\stdio.py,84.21185302734375,64.12491607666016,8.226872444152832,21.55727195739746,51.618900299072266,25.305667877197266,cli,84.21185302734375
fastmcp\examples\auth\propelauth_oauth\client.py,59.267051696777344,68.25094604492188,6.0587053298950195,3.7427544593811035,103.17385864257812,13.555824279785156,tools,103.17385864257812
fastmcp\fastmcp_slim\fastmcp\utilities\versions.py,17.028335571289062,6.551354885101318,2.683525323867798,9.42646312713623,18.75758934020996,92.1754150390625,utilities,92.1754150390625
fastmcp\fastmcp_slim\fastmcp\server\providers\openapi\__init__.py,14.378210067749023,6.56441593170166,1.0,2.645209312438965,2.2732441425323486,17.464014053344727,utilities,17.464014053344727
fastmcp\fastmcp_slim\fastmcp\cli\install\stdio.py,92.6879653930664,14.747346878051758,11.827900886535645,15.666540145874023,33.38283920288086,22.450702667236328,cli,92.6879653930664
fastmcp\fastmcp_slim\fastmcp\utilities\openapi\json_schema_converter.py,13.812618255615234,12.590178489685059,18.694730758666992,11.332748413085938,30.604352951049805,92.86262512207031,utilities,92.86262512207031
fastmcp\tests\resources\test_file_resources.py,23.630163192749023,8.992972373962402,7.751002311706543,141.09841918945312,6.058985233306885,14.757725715637207,resources,141.09841918945312
fastmcp\fastmcp_slim\fastmcp\server\auth\oauth_proxy\__init__.py,13.534570693969727,2.509078025817871,0.0,0.7892597913742065,1.2773611545562744,3.8170738220214844,cli,13.534570693969727
fastmcp\tests\server\telemetry\test_provider_tracing.py,24.105609893798828,7.161736965179443,57.35773468017578,52.679386138916016,95.83118438720703,20.84196662902832,tools,95.83118438720703
fastmcp\tests\utilities\openapi\test_circular_references.py,19.506879806518555,23.89183235168457,12.002434730529785,8.65675163269043,107.7046890258789,111.82156372070312,utilities,111.82156372070312
