file_path,Common,Logic,Storage,UI,best_module,best_likelihood
teammates\src\e2e\java\teammates\e2e\cases\StudentHomePageE2ETest.java,0.9962642788887024,3.1600592136383057,0.4879307448863983,1.3912930488586426,Logic,3.1600592136383057
teammates\src\main\java\teammates\logic\external\EmptyAuthService.java,0.0,74.11542510986328,2.0309696197509766,2.0,Logic,74.11542510986328
teammates\src\main\java\teammates\ui\webapi\DatastoreBackupAction.java,7.935508728027344,16.750974655151367,3.357269525527954,65.04725646972656,UI,65.04725646972656
teammates\src\test\java\teammates\ui\webapi\UpdateNotificationActionTest.java,4.277692794799805,55.70648193359375,2.9098615646362305,59.02043151855469,UI,59.02043151855469
teammates\src\main\java\teammates\ui\output\InstructorData.java,0.0,1.0004535913467407,0.0,57.81499481201172,UI,57.81499481201172
teammates\src\main\java\teammates\ui\webapi\CreateNotificationAction.java,2.226620674133301,74.80870056152344,2.0502285957336426,60.10102462768555,Logic,74.80870056152344
teammates\src\main\java\teammates\logic\api\package-info.java,0.0,75.33345794677734,2.0378267765045166,0.0,Logic,75.33345794677734
teammates\src\main\java\teammates\storage\entity\BaseEntity.java,8.98105239868164,4.244901180267334,116.41712951660156,5.307867050170898,Storage,116.41712951660156
teammates\src\test\java\teammates\common\datatransfer\SessionResultsBundleTest.java,71.33831787109375,4.317440032958984,5.253806114196777,1.2856072187423706,Common,71.33831787109375
teammates\src\main\java\teammates\ui\webapi\CreateCourseAction.java,7.375660419464111,76.44792938232422,2.0302226543426514,67.19708251953125,Logic,76.44792938232422
teammates\src\e2e\java\teammates\e2e\cases\AdminHomePageE2ETest.java,4.3281145095825195,2.6727468967437744,2.3912887573242188,2.8326823711395264,Common,4.3281145095825195
teammates\src\test\java\teammates\ui\webapi\GetFeedbackQuestionRecipientsActionTest.java,7.283090591430664,65.93448638916016,4.12178897857666,53.46934509277344,Logic,65.93448638916016
teammates\src\main\java\teammates\common\datatransfer\FeedbackQuestionRecipient.java,87.36102294921875,1.0004578828811646,2.0,1.0,Common,87.36102294921875
teammates\src\main\java\teammates\common\util\package-info.java,86.18446350097656,1.000515103340149,0.0,1.1394245624542236,Common,86.18446350097656
teammates\src\main\java\teammates\common\datatransfer\QueryLogsResults.java,87.18315887451172,1.0005050897598267,2.0,1.0,Common,87.18315887451172
teammates\src\e2e\java\teammates\e2e\pageobjects\AdminSessionsPage.java,5.114099502563477,1.0004112720489502,3.278271198272705,2.638514518737793,Common,5.114099502563477
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCourseJoinConfirmationPageAxeTest.java,1.0401222705841064,1.0004736185073853,0.282451868057251,0.577845573425293,Common,1.0401222705841064
teammates\src\test\java\teammates\logic\api\LogicExtension.java,0.0,75.52342224121094,2.0446600914001465,0.0,Logic,75.52342224121094
teammates\src\main\java\teammates\common\datatransfer\ErrorLogEntry.java,84.3514175415039,1.0004372596740723,4.436589241027832,2.074920892715454,Common,84.3514175415039
teammates\src\main\java\teammates\logic\external\MailjetService.java,0.0,70.91121673583984,1.8970260620117188,2.71893572807312,Logic,70.91121673583984
teammates\src\main\java\teammates\common\util\TimeHelper.java,80.55243682861328,1.000433325767517,2.5000784397125244,2.2084338665008545,Common,80.55243682861328
teammates\src\main\java\teammates\ui\webapi\DeleteStudentAction.java,1.0864248275756836,77.82386016845703,2.0609376430511475,60.58860778808594,Logic,77.82386016845703
teammates\src\main\java\teammates\ui\webapi\ActionFactory.java,4.371272087097168,9.540841102600098,4.112599849700928,65.71565246582031,UI,65.71565246582031
teammates\src\lnp\java\teammates\lnp\util\JMeterElements.java,6.553051948547363,19.722410202026367,6.539902687072754,8.172428131103516,Logic,19.722410202026367
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorCoursesPageAxeTest.java,1.0715709924697876,1.0004879236221313,0.5360584259033203,0.5953171253204346,Common,1.0715709924697876
teammates\src\lnp\java\teammates\lnp\cases\InstructorStudentCascadingUpdateLNPTest.java,30.134572982788086,4.785484313964844,2.220924139022827,4.812929153442383,Common,30.134572982788086
teammates\src\test\java\teammates\ui\webapi\DeleteFeedbackQuestionActionTest.java,1.847900629043579,75.56328582763672,2.27839732170105,57.61669921875,Logic,75.56328582763672
teammates\src\client\java\teammates\client\util\ClientProperties.java,0.0,2.7558717727661133,0.5256394147872925,4.087024688720703,UI,4.087024688720703
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankOptionsResponseDetails.java,85.23311614990234,1.0004854202270508,2.0,1.0,Common,85.23311614990234
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackConstantSumResponseDetails.java,86.28331756591797,1.0004960298538208,2.0,1.0,Common,86.28331756591797
teammates\src\test\java\teammates\ui\webapi\ResetAccountActionTest.java,0.5737923383712769,75.00387573242188,2.238523244857788,55.62520217895508,Logic,75.00387573242188
teammates\src\test\java\teammates\ui\webapi\AccountRequestSearchIndexingWorkerActionTest.java,0.9449028372764587,70.85013580322266,2.2186355590820312,59.90421676635742,Logic,70.85013580322266
teammates\src\main\java\teammates\storage\api\FeedbackResponseCommentsDb.java,35.685970306396484,14.193950653076172,83.82321166992188,1.286618947982788,Storage,83.82321166992188
teammates\src\e2e\java\teammates\e2e\util\TestProperties.java,7.692169189453125,3.0232982635498047,8.142717361450195,10.24440860748291,UI,10.24440860748291
teammates\src\main\java\teammates\common\exception\SearchServiceException.java,85.84518432617188,1.0004985332489014,0.0,0.0,Common,85.84518432617188
teammates\src\client\java\teammates\client\scripts\DataMigrationForSanitizedDataInInstructorAttributes.java,3.350564479827881,1.557793378829956,2.0,2.988652467727661,Common,3.350564479827881
teammates\src\main\java\teammates\ui\request\FeedbackSessionRespondentRemindRequest.java,1.0873541831970215,1.0004916191101074,0.0,66.49405670166016,UI,66.49405670166016
teammates\src\main\java\teammates\common\util\HttpRequest.java,88.21493530273438,1.0004867315292358,0.0,15.630712509155273,Common,88.21493530273438
teammates\src\e2e\java\teammates\e2e\cases\InstructorSessionIndividualExtensionPageE2ETest.java,5.935910701751709,3.043043851852417,4.887404441833496,3.133143901824951,Common,5.935910701751709
teammates\src\main\java\teammates\logic\api\RecaptchaVerifier.java,0.0,75.272216796875,2.0148768424987793,0.0,Logic,75.272216796875
teammates\src\test\java\teammates\ui\webapi\QueryLogsActionTest.java,1.9392329454421997,21.817583084106445,0.9175226092338562,53.58121871948242,UI,53.58121871948242
teammates\src\main\java\teammates\ui\request\CourseArchiveRequest.java,0.0,1.0005090236663818,0.0,62.16298294067383,UI,62.16298294067383
teammates\src\test\java\teammates\test\MockFilterChain.java,0.0,1.0005117654800415,0.0,1.3655493259429932,UI,1.3655493259429932
teammates\src\main\java\teammates\ui\webapi\SendLoginEmailAction.java,0.5517850518226624,27.318954467773438,2.1124801635742188,68.27252197265625,UI,68.27252197265625
teammates\src\client\java\teammates\client\scripts\DataMigrationForSanitizedDataInStudentAttributes.java,3.491734743118286,1.4797031879425049,2.0,3.043231964111328,Common,3.491734743118286
teammates\src\main\java\teammates\ui\webapi\GetFeedbackSessionSubmittedGiverSetAction.java,0.0,72.03227996826172,1.9731054306030273,61.29470443725586,Logic,72.03227996826172
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackResponseCommentAttributesTest.java,82.81676483154297,3.4936904907226562,2.0,2.2802093029022217,Common,82.81676483154297
teammates\src\test\java\teammates\logic\api\MockRecaptchaVerifier.java,0.0,75.13056945800781,2.0323338508605957,0.0,Logic,75.13056945800781
teammates\src\main\java\teammates\common\exception\InstructorUpdateException.java,87.24711608886719,1.0005124807357788,0.0,0.0,Common,87.24711608886719
teammates\src\main\java\teammates\main\Application.java,6.516635894775391,14.009215354919434,0.3470390737056732,11.36482048034668,Logic,14.009215354919434
teammates\src\test\java\teammates\logic\api\EmailGeneratorTest.java,6.337965965270996,65.50629425048828,4.116593837738037,12.309224128723145,Logic,65.50629425048828
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackRankQuestionDetails.java,85.96971893310547,1.000492811203003,2.0,1.0,Common,85.96971893310547
teammates\src\main\java\teammates\ui\request\NotificationUpdateRequest.java,0.0,1.0005145072937012,0.0,62.451656341552734,UI,62.451656341552734
teammates\src\main\java\teammates\ui\output\FeedbackSessionLogEntryData.java,0.0,2.0004942417144775,0.0,59.8526611328125,UI,59.8526611328125
teammates\src\e2e\java\teammates\e2e\pageobjects\Browser.java,11.792815208435059,8.979887962341309,3.6491730213165283,13.487123489379883,UI,13.487123489379883
teammates\src\test\java\teammates\ui\servlets\WebApiServletTest.java,3.372028112411499,2.054567337036133,3.0,54.299652099609375,UI,54.299652099609375
teammates\src\main\java\teammates\ui\output\EmailData.java,0.0,1.0005024671554565,0.0,60.27183151245117,UI,60.27183151245117
teammates\src\test\java\teammates\common\util\TimeHelperExtension.java,86.20893096923828,1.0004806518554688,2.3632874488830566,2.2447075843811035,Common,86.20893096923828
teammates\src\main\java\teammates\ui\webapi\UpdateInstructorAction.java,0.8606773614883423,78.53813171386719,2.062408685684204,57.33760452270508,Logic,78.53813171386719
teammates\src\main\java\teammates\ui\output\FeedbackSessionPublishStatus.java,0.0,1.0005137920379639,0.0,60.841800689697266,UI,60.841800689697266
teammates\src\test\java\teammates\logic\core\DeadlineExtensionsLogicTest.java,6.737262725830078,55.071189880371094,3.820937395095825,6.1162543296813965,Logic,55.071189880371094
teammates\src\main\java\teammates\common\datatransfer\UserInfo.java,86.9227294921875,1.0005024671554565,2.0,3.0,Common,86.9227294921875
teammates\src\main\java\teammates\ui\webapi\FeedbackSessionRemindEmailWorkerAction.java,0.9160100221633911,85.39899444580078,2.3444037437438965,60.29640197753906,Logic,85.39899444580078
teammates\src\lnp\java\teammates\lnp\util\TestProperties.java,5.69572639465332,2.472398281097412,6.144004821777344,7.599798202514648,UI,7.599798202514648
teammates\src\main\java\teammates\ui\webapi\CreateAccountRequestAction.java,1.4447293281555176,70.85013580322266,1.9402685165405273,60.10970687866211,Logic,70.85013580322266
teammates\src\test\java\teammates\test\FileHelper.java,1.0,2.4557900428771973,0.3081718981266022,5.696465969085693,UI,5.696465969085693
teammates\src\main\java\teammates\logic\core\DataBundleLogic.java,36.449493408203125,62.249122619628906,5.556208610534668,1.8789474964141846,Logic,62.249122619628906
teammates\src\main\java\teammates\logic\core\UsageStatisticsLogic.java,1.606554627418518,71.51652526855469,1.9312896728515625,0.0,Logic,71.51652526855469
teammates\src\e2e\java\teammates\e2e\pageobjects\InstructorStudentListPage.java,1.7251211404800415,1.0003108978271484,1.4329406023025513,1.4820917844772339,Common,1.7251211404800415
teammates\src\main\java\teammates\ui\webapi\GetInstructorsAction.java,7.318514823913574,74.72608184814453,9.366449356079102,63.232330322265625,Logic,74.72608184814453
teammates\src\test\java\teammates\test\EmailCheckerTest.java,1.0302014350891113,1.3927994966506958,0.2482268065214157,3.174708366394043,UI,3.174708366394043
teammates\src\main\java\teammates\ui\webapi\JsonResult.java,4.542102813720703,1.0004689693450928,0.0,58.58860778808594,UI,58.58860778808594
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackResponseCommentActionTest.java,28.797733306884766,77.44001770019531,4.292224407196045,45.17817306518555,Logic,77.44001770019531
teammates\src\main\java\teammates\ui\webapi\RestoreFeedbackSessionAction.java,0.0,75.8963623046875,2.08044171333313,60.25072479248047,Logic,75.8963623046875
teammates\src\client\java\teammates\client\scripts\statistics\package-info.java,0.0,1.0005137920379639,0.0,0.0,Logic,1.0005137920379639
teammates\src\test\java\teammates\common\datatransfer\questions\FeedbackTextQuestionDetailsTest.java,74.65904235839844,1.0003790855407715,2.0,1.3378878831863403,Common,74.65904235839844
teammates\src\main\java\teammates\common\exception\package-info.java,87.45962524414062,1.000515103340149,0.0,0.0,Common,87.45962524414062
teammates\src\main\java\teammates\logic\core\FeedbackResponseCommentsLogic.java,33.80154037475586,86.17980194091797,2.343317747116089,6.457756519317627,Logic,86.17980194091797
teammates\src\main\java\teammates\storage\api\StudentsDb.java,3.0223660469055176,14.27641773223877,80.16143798828125,6.752691268920898,Storage,80.16143798828125
teammates\src\main\java\teammates\storage\entity\FeedbackResponseComment.java,2.012929916381836,2.00041127204895,98.26199340820312,0.0,Storage,98.26199340820312
teammates\src\main\java\teammates\storage\entity\Account.java,2.3297805786132812,1.0004736185073853,107.85458374023438,0.0,Storage,107.85458374023438
teammates\src\e2e\java\teammates\e2e\pageobjects\FeedbackSubmitPage.java,22.436052322387695,5.86117696762085,0.7104916572570801,6.378470420837402,Common,22.436052322387695
teammates\src\test\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributesTest.java,62.08774185180664,2.60274076461792,2.0,1.6623998880386353,Common,62.08774185180664
teammates\src\main\java\teammates\common\datatransfer\attributes\InstructorAttributes.java,65.63052368164062,3.3817052841186523,2.0,1.0,Common,65.63052368164062
teammates\src\lnp\java\teammates\lnp\cases\StudentEmailUpdateLNPTest.java,5.376880645751953,1.6183439493179321,2.0,1.4109899997711182,Common,5.376880645751953
teammates\src\main\java\teammates\ui\webapi\RegenerateInstructorKeyAction.java,2.0999481678009033,64.25597381591797,1.757097601890564,62.10921096801758,Logic,64.25597381591797
teammates\src\test\java\teammates\ui\webapi\EnrollStudentsActionTest.java,1.5270452499389648,58.40736770629883,1.926649808883667,50.24601364135742,Logic,58.40736770629883
teammates\src\client\java\teammates\client\scripts\GoogleIdMigrationBaseScript.java,3.7643725872039795,18.362571716308594,6.096992492675781,3.452599287033081,Logic,18.362571716308594
teammates\src\main\java\teammates\common\datatransfer\questions\FeedbackMcqResponseDetails.java,86.09468078613281,1.000494122505188,2.0,1.0,Common,86.09468078613281
teammates\src\main\java\teammates\common\util\EmailType.java,76.6483154296875,39.399635314941406,1.003001093864441,4.386934280395508,Common,76.6483154296875
teammates\src\main\java\teammates\storage\search\SearchManagerFactory.java,0.0,1.0004916191101074,110.62905883789062,0.0,Storage,110.62905883789062
teammates\src\main\java\teammates\ui\output\JoinState.java,0.0,1.0005137920379639,0.0,60.841800689697266,UI,60.841800689697266
teammates\src\test\java\teammates\ui\webapi\RemindFeedbackSessionResultActionTest.java,0.8161823749542236,1.0004256963729858,5.031169891357422,61.63526916503906,UI,61.63526916503906
teammates\src\test\java\teammates\storage\api\FeedbackQuestionsDbTest.java,1.4936479330062866,2.486180305480957,63.15510177612305,0.0,Storage,63.15510177612305
teammates\src\test\java\teammates\ui\webapi\UpdateFeedbackQuestionActionTest.java,7.332785129547119,78.52102661132812,7.100804805755615,49.20985412597656,Logic,78.52102661132812
teammates\src\e2e\java\teammates\e2e\cases\InstructorCourseDetailsPageE2ETest.java,2.179013967514038,1.0004032850265503,0.5743811726570129,2.335831642150879,UI,2.335831642150879
teammates\src\main\java\teammates\common\datatransfer\logs\RequestLogDetails.java,83.65089416503906,17.296812057495117,2.452676773071289,3.0,Common,83.65089416503906
teammates\src\e2e\java\teammates\e2e\cases\axe\InstructorHomePageAxeTest.java,1.0688778162002563,1.0004867315292358,0.5342913866043091,0.5938209295272827,Common,1.0688778162002563
teammates\src\main\java\teammates\common\datatransfer\attributes\FeedbackResponseAttributes.java,71.74578857421875,2.500753402709961,2.0,2.257803201675415,Common,71.74578857421875
teammates\src\main\java\teammates\common\datatransfer\attributes\StudentAttributes.java,97.7748031616211,3.4839813709259033,2.0,1.0,Common,97.7748031616211
teammates\src\main\java\teammates\common\datatransfer\logs\EmailSentLogDetails.java,84.99247741699219,18.516380310058594,2.4865527153015137,1.0,Common,84.99247741699219
teammates\src\main\java\teammates\storage\api\FeedbackQuestionsDb.java,1.1862046718597412,12.113936424255371,92.2850112915039,1.2715061902999878,Storage,92.2850112915039
teammates\src\main\java\teammates\ui\output\AuthInfo.java,1.8196347951889038,1.0004854202270508,0.0,66.26887512207031,UI,66.26887512207031
teammates\src\main\java\teammates\ui\webapi\JoinCourseAction.java,2.117760181427002,82.11508178710938,2.2531847953796387,60.21432113647461,Logic,82.11508178710938
teammates\src\main\java\teammates\ui\webapi\CalculateUsageStatisticsAction.java,1.549094319343567,82.07858276367188,3.1966145038604736,59.72623062133789,Logic,82.07858276367188
teammates\src\main\java\teammates\ui\webapi\SendEmailWorkerAction.java,0.0,1.0004979372024536,0.0,60.04438018798828,UI,60.04438018798828
teammates\src\main\java\teammates\ui\output\NotificationData.java,0.0,1.0004806518554688,0.0,59.174102783203125,UI,59.174102783203125
teammates\src\main\java\teammates\common\datatransfer\logs\DefaultLogDetails.java,87.57894897460938,19.46039390563965,2.5127744674682617,1.0,Common,87.57894897460938
