file_path,client,prompts,resources,server,tools,utilities,best_module,best_likelihood
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\sources\filesystem.py,15.355371475219727,6.959669589996338,43.24074935913086,58.63517761230469,15.645007133483887,91.11907196044922,utilities,91.11907196044922
fastmcp\tests\deprecated\test_elicitation.py,68.731689453125,5.0875563621521,9.25475788116455,4.079404354095459,27.0237979888916,8.4234037399292,client,68.731689453125
fastmcp\tests\server\tasks\test_resource_task_meta_parameter.py,68.44353485107422,4.869851589202881,62.54531478881836,54.90410614013672,27.232200622558594,18.009143829345703,client,68.44353485107422
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\mcp_server_config.py,25.955005645751953,5.205587863922119,26.695087432861328,61.189022064208984,13.976438522338867,94.40029907226562,utilities,94.40029907226562
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\supabase.py,68.41914367675781,3.146998882293701,50.77168655395508,62.38697052001953,3.9561688899993896,24.798866271972656,client,68.41914367675781
fastmcp\fastmcp_slim\fastmcp\_install_hints.py,64.07520294189453,0.6704112887382507,2.330933094024658,53.31412124633789,2.7521350383758545,13.810938835144043,client,64.07520294189453
fastmcp\examples\testing_demo\server.py,20.002981185913086,53.170928955078125,42.20341873168945,54.036006927490234,25.081941604614258,9.091181755065918,server,54.036006927490234
fastmcp\fastmcp_slim\fastmcp\server\transforms\visibility.py,12.890939712524414,135.65036010742188,128.26255798339844,55.79258728027344,98.32249450683594,29.352922439575195,prompts,135.65036010742188
fastmcp\examples\desktop.py,8.388713836669922,3.558180809020996,41.15869140625,4.498457431793213,19.54037857055664,5.048407554626465,resources,41.15869140625
fastmcp\tests\cli\test_mcp_server_config_integration.py,70.58567810058594,6.485250473022461,61.4068603515625,58.393253326416016,25.315095901489258,26.81703758239746,client,70.58567810058594
fastmcp\tests\server\middleware\test_rate_limiting.py,75.23091888427734,2.8532729148864746,11.852449417114258,60.56401062011719,31.824058532714844,9.034575462341309,client,75.23091888427734
fastmcp\tests\tools\tool_transform\test_args.py,73.16976928710938,6.36820650100708,18.9274959564209,7.693415641784668,129.8006134033203,18.59710693359375,tools,129.8006134033203
fastmcp\tests\server\test_dependencies_advanced.py,74.2372055053711,48.65913772583008,61.4382438659668,55.57876205444336,102.6296157836914,17.028112411499023,tools,102.6296157836914
