file_path,client,prompts,resources,server,tools,utilities,best_module,best_likelihood
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\sources\filesystem.py,19.834999084472656,15.119914054870605,52.227760314941406,67.80622100830078,19.905685424804688,102.95789337158203,utilities,102.95789337158203
fastmcp\tests\deprecated\test_elicitation.py,68.95326232910156,5.44801664352417,11.026219367980957,4.101179599761963,33.806121826171875,12.999119758605957,client,68.95326232910156
fastmcp\tests\server\tasks\test_resource_task_meta_parameter.py,68.85144805908203,10.246529579162598,65.4679946899414,59.086605072021484,35.717891693115234,29.783077239990234,client,68.85144805908203
fastmcp\fastmcp_slim\fastmcp\utilities\mcp_server_config\v1\mcp_server_config.py,34.67584228515625,12.284124374389648,33.534420013427734,71.91830444335938,19.525602340698242,111.17533874511719,utilities,111.17533874511719
fastmcp\fastmcp_slim\fastmcp\server\auth\providers\supabase.py,70.04370880126953,5.25501823425293,52.5810661315918,68.63372802734375,8.37863540649414,38.29763412475586,client,70.04370880126953
fastmcp\fastmcp_slim\fastmcp\_install_hints.py,66.33271789550781,0.6761806607246399,2.352802038192749,57.41011428833008,2.7678072452545166,22.727333068847656,client,66.33271789550781
fastmcp\examples\testing_demo\server.py,21.16828155517578,63.725318908691406,45.37568283081055,59.52055740356445,33.36412811279297,16.616975784301758,prompts,63.725318908691406
fastmcp\fastmcp_slim\fastmcp\server\transforms\visibility.py,14.040826797485352,158.66531372070312,133.64649963378906,64.15074157714844,113.1641616821289,44.715980529785156,prompts,158.66531372070312
fastmcp\examples\desktop.py,10.11725902557373,5.125819683074951,46.93288803100586,5.703530311584473,30.424596786499023,7.786990642547607,resources,46.93288803100586
fastmcp\tests\cli\test_mcp_server_config_integration.py,74.68709564208984,9.419240951538086,68.68783569335938,66.63912200927734,33.81447982788086,38.586219787597656,client,74.68709564208984
fastmcp\tests\server\middleware\test_rate_limiting.py,77.59661865234375,5.680405616760254,13.87959098815918,67.46390533447266,43.15202713012695,16.25467872619629,client,77.59661865234375
fastmcp\tests\tools\tool_transform\test_args.py,77.54290771484375,16.42716407775879,24.683198928833008,12.506856918334961,152.0179443359375,32.4299430847168,tools,152.0179443359375
