file_path,gui,logic,model,preferences,best_module,best_likelihood
src/main/java/org/jabref/logic/bibtex/comparator/CrossRefEntryComparator.java,1.57245934009552,55.036075592041016,2.5726633071899414,0.0,logic,55.036075592041016
src/test/java/org/jabref/cli/AuxCommandLineTest.java,18.782045364379883,1.7868670225143433,1.5632710456848145,3.4861507415771484,gui,18.782045364379883
src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeDollarSignFormatter.java,1.5647085905075073,54.764801025390625,2.5649096965789795,0.0,logic,54.764801025390625
src/test/java/org/jabref/model/entry/AuthorTest.java,2.0820088386535645,5.686140537261963,80.92598724365234,0.0,model,80.92598724365234
src/test/java/org/jabref/model/entry/field/StandardFieldTest.java,2.4914743900299072,6.229581832885742,93.91294860839844,0.0,model,93.91294860839844
src/test/java/org/jabref/logic/journals/AbbreviationsTest.java,15.39042854309082,58.92485427856445,2.5756258964538574,0.0,logic,58.92485427856445
src/test/java/org/jabref/logic/crawler/CrawlerTest.java,12.911956787109375,55.721412658691406,5.352195739746094,37.886783599853516,logic,55.721412658691406
src/main/java/org/jabref/model/openoffice/rangesort/RangeOverlap.java,1.9214460849761963,6.163133144378662,93.00311279296875,0.0,model,93.00311279296875
src/main/java/org/jabref/model/entry/types/EntryTypeFactory.java,3.7140934467315674,6.717698097229004,85.47283172607422,0.0,model,85.47283172607422
src/main/java/org/jabref/gui/mergeentries/newmergedialog/FieldRowView.java,66.87236022949219,3.0504579544067383,1.5277655124664307,0.0,gui,66.87236022949219
src/test/java/org/jabref/model/groups/WordKeywordGroupTest.java,2.0053696632385254,5.395378112792969,77.2904052734375,0.0,model,77.2904052734375
src/main/java/org/jabref/gui/fieldeditors/DateEditorViewModel.java,62.946678161621094,2.879426956176758,2.211869478225708,0.0,gui,62.946678161621094
src/test/java/org/jabref/logic/layout/format/RemoveWhitespaceTest.java,2.148474931716919,54.500770568847656,2.557363271713257,0.0,logic,54.500770568847656
src/main/java/org/jabref/logic/formatter/bibtexfields/RemoveDigitsFormatter.java,1.5685575008392334,54.899513244628906,2.5687599182128906,0.0,logic,54.899513244628906
src/main/java/org/jabref/gui/desktop/os/Linux.java,63.23402404785156,9.216755867004395,2.8763246536254883,63.472496032714844,preferences,63.472496032714844
src/main/java/org/jabref/logic/remote/server/RemoteListenerServer.java,8.258320808410645,53.02601623535156,3.886920213699341,0.0,logic,53.02601623535156
src/main/java/org/jabref/gui/shared/ConnectToSharedDatabaseCommand.java,64.65709686279297,1.8473455905914307,1.0002079010009766,0.0,gui,64.65709686279297
src/main/java/org/jabref/gui/util/OnlyIntegerFormatter.java,64.24794006347656,2.835655450820923,2.0002050399780273,0.0,gui,64.24794006347656
src/main/java/org/jabref/gui/cleanup/CleanupSingleAction.java,70.29310607910156,2.474188804626465,2.00016713142395,107.93699645996094,preferences,107.93699645996094
src/test/java/org/jabref/logic/importer/fetcher/CompositeSearchBasedFetcherTest.java,7.683371543884277,50.556888580322266,2.9697225093841553,0.5556492805480957,logic,50.556888580322266
src/main/java/org/jabref/model/database/BibDatabaseMode.java,1.898250937461853,6.112876892089844,94.75537872314453,0.0,model,94.75537872314453
src/main/java/org/jabref/gui/externalfiles/FindUnlinkedFilesAction.java,64.5537338256836,1.8443925380706787,1.0002070665359497,1.0,gui,64.5537338256836
src/main/java/org/jabref/gui/mergeentries/newmergedialog/cell/FieldNameCell.java,64.65165710449219,5.507174015045166,2.3259389400482178,0.0,gui,64.65165710449219
src/main/java/org/jabref/model/entry/field/BiblatexApaField.java,2.046660900115967,5.597889423370361,85.99739837646484,0.38609635829925537,model,85.99739837646484
src/main/java/org/jabref/gui/importer/actions/GUIPostOpenAction.java,65.02461242675781,1.8578461408615112,1.0002104043960571,0.0,gui,65.02461242675781
src/main/java/org/jabref/logic/integrity/FileChecker.java,9.004045486450195,54.206504821777344,3.222062110900879,0.0,logic,54.206504821777344
src/main/java/org/jabref/gui/texparser/CitationsDisplay.java,68.0583267211914,5.215850830078125,25.489917755126953,0.3357536196708679,gui,68.0583267211914
src/main/java/org/jabref/gui/collab/stringchange/BibTexStringChange.java,63.132102966308594,1.803774356842041,2.000197172164917,0.0,gui,63.132102966308594
src/test/java/org/jabref/logic/pdf/search/indexing/PdfIndexerTest.java,5.840775012969971,49.41151809692383,4.2061262130737305,0.0,logic,49.41151809692383
src/test/java/org/jabref/logic/shared/DBMSTypeTest.java,10.879894256591797,51.3183479309082,3.4592127799987793,0.0,logic,51.3183479309082
src/main/java/org/jabref/gui/collab/metedatachange/MetadataChange.java,63.60660934448242,1.8173317909240723,2.0002005100250244,0.0,gui,63.60660934448242
src/main/java/org/jabref/preferences/SidePanePreferences.java,11.009587287902832,0.22015586495399475,1.000197172164917,97.0560531616211,preferences,97.0560531616211
src/main/java/org/jabref/gui/collab/ExternalChangesResolverViewModel.java,70.54813385009766,2.3202362060546875,2.0001792907714844,0.0,gui,70.54813385009766
src/main/java/org/jabref/gui/maintable/columns/LinkedIdentifierColumn.java,72.43684387207031,10.941548347473145,104.27401733398438,98.892333984375,model,104.27401733398438
src/main/java/org/jabref/logic/util/UnknownFileType.java,5.072451114654541,55.414886474609375,2.5358872413635254,0.0,logic,55.414886474609375
src/main/java/org/jabref/gui/collab/entrychange/EntryChangeResolver.java,62.80198669433594,1.7829937934875488,2.000208616256714,0.0,gui,62.80198669433594
src/main/java/org/jabref/gui/undo/UndoableFieldChange.java,60.89826202392578,1.73995041847229,1.0001815557479858,0.0,gui,60.89826202392578
src/test/java/org/jabref/gui/exporter/SaveDatabaseActionTest.java,57.5306282043457,3.232588052749634,3.164093255996704,102.23196411132812,preferences,102.23196411132812
src/main/java/org/jabref/logic/bibtex/FileFieldWriter.java,1.5289033651351929,55.941585540771484,2.5290918350219727,0.0,logic,55.941585540771484
src/main/java/org/jabref/logic/cleanup/ISSNCleanup.java,10.99716567993164,54.770484924316406,2.557363271713257,0.0,logic,54.770484924316406
src/main/java/org/jabref/gui/fieldeditors/EditorTextField.java,70.83755493164062,2.023930311203003,4.031476020812988,0.0,gui,70.83755493164062
src/main/java/org/jabref/model/openoffice/style/NonUniqueCitationMarker.java,1.9731100797653198,6.275071620941162,94.53581237792969,0.0,model,94.53581237792969
src/main/java/org/jabref/gui/undo/UndoableChangeType.java,62.22879409790039,1.7779655456542969,1.0001908540725708,0.0,gui,62.22879409790039
src/main/java/org/jabref/logic/layout/format/DOIStrip.java,11.487507820129395,56.93735885620117,2.5847010612487793,0.0,logic,56.93735885620117
src/test/java/org/jabref/model/entry/BibtexStringTest.java,3.2667713165283203,8.346571922302246,77.87401580810547,0.9317331314086914,model,77.87401580810547
src/main/java/org/jabref/gui/openoffice/DetectOpenOfficeInstallation.java,67.5049057006836,6.228959083557129,20.742984771728516,0.6941341161727905,gui,67.5049057006836
src/test/java/org/jabref/logic/layout/format/EntryTypeFormatterTest.java,1.9975996017456055,54.83192825317383,2.566828489303589,0.0,logic,54.83192825317383
src/main/java/org/jabref/model/database/event/AutosaveEvent.java,1.9766533374786377,6.282748699188232,97.50300598144531,0.0,model,97.50300598144531
src/test/java/org/jabref/gui/search/GrammarBasedSearchRuleDescriberTest.java,50.515777587890625,2.5147008895874023,1.7464486360549927,0.0,gui,50.515777587890625
src/main/java/org/jabref/gui/exporter/CreateModifyExporterDialogViewModel.java,74.10415649414062,2.540464401245117,2.1271448135375977,104.88129425048828,preferences,104.88129425048828
src/main/java/org/jabref/logic/shared/exception/OfflineLockException.java,1.5744303464889526,55.105064392089844,5.693988800048828,0.0,logic,55.105064392089844
src/main/java/org/jabref/logic/layout/format/CurrentDate.java,2.6619906425476074,55.279624938964844,2.5796241760253906,0.0,logic,55.279624938964844
src/main/java/org/jabref/preferences/PushToApplicationPreferences.java,12.425219535827637,0.2609979510307312,1.0001920461654663,95.49740600585938,preferences,95.49740600585938
src/main/java/org/jabref/gui/mergeentries/newmergedialog/PersonsNameFieldRowView.java,63.887454986572266,3.704516649246216,1.0001908540725708,0.4260196387767792,gui,63.887454986572266
src/main/java/org/jabref/gui/autocompleter/SuggestionProvider.java,70.84467315673828,2.0241336822509766,1.0001883506774902,0.0,gui,70.84467315673828
src/main/java/org/jabref/gui/fieldeditors/YesNoEditorViewModel.java,64.09739685058594,1.8313543796539307,1.0002039670944214,0.0,gui,64.09739685058594
src/main/java/org/jabref/logic/util/strings/UnicodeLigaturesMap.java,19.844369888305664,53.20885467529297,2.480360507965088,0.893740713596344,logic,53.20885467529297
src/main/java/org/jabref/gui/fieldeditors/identifier/IdentifierEditor.java,77.78937530517578,6.590264320373535,72.26519775390625,100.33322143554688,preferences,100.33322143554688
src/main/java/org/jabref/gui/preferences/entryeditor/EntryEditorTab.java,61.93216323852539,1.6973552703857422,1.0001710653305054,88.36553955078125,preferences,88.36553955078125
src/main/java/org/jabref/gui/entryeditor/SourceTab.java,65.94474792480469,9.028731346130371,45.86034393310547,2.222346782684326,gui,65.94474792480469
src/main/java/org/jabref/model/openoffice/uno/UnoTextDocument.java,11.986791610717773,7.032676696777344,84.67613220214844,0.0,model,84.67613220214844
src/main/java/org/jabref/logic/importer/PagedSearchBasedFetcher.java,1.546219825744629,54.11769485473633,2.546414375305176,0.0,logic,54.11769485473633
src/main/java/org/jabref/logic/layout/format/LatexToUnicodeFormatter.java,3.207657814025879,56.472957611083984,2.566828489303589,0.0,logic,56.472957611083984
src/main/java/org/jabref/model/search/matchers/NotMatcher.java,1.9248061180114746,6.170413017272949,93.10279083251953,0.0,model,93.10279083251953
src/main/java/org/jabref/logic/integrity/BibTeXEntryTypeChecker.java,9.577820777893066,58.050140380859375,5.556150436401367,0.774825930595398,logic,58.050140380859375
src/main/java/org/jabref/logic/formatter/bibtexfields/EscapeUnderscoresFormatter.java,1.5705018043518066,54.967559814453125,2.570704936981201,0.0,logic,54.967559814453125
src/main/java/org/jabref/logic/exporter/SaveException.java,2.0945284366607666,53.6615104675293,2.503580093383789,0.0,logic,53.6615104675293
src/main/java/org/jabref/gui/collab/DatabaseChangeResolver.java,64.86599731445312,1.8533141613006592,2.000209331512451,0.0,gui,64.86599731445312
src/main/java/org/jabref/logic/layout/format/IfPlural.java,11.166934967041016,55.106224060058594,2.566828489303589,0.0,logic,55.106224060058594
src/test/java/org/jabref/gui/search/GetLastSearchHistoryTest.java,61.121646881103516,1.7310200929641724,1.0001792907714844,0.0,gui,61.121646881103516
src/main/java/org/jabref/logic/citationstyle/CitationStylePreviewLayout.java,1.5628035068511963,54.698123931884766,3.5630040168762207,0.0,logic,54.698123931884766
