file_path,configs,datasets,environments,policies,robot_devices,best_module,best_likelihood
lerobot\src\lerobot\robots\reachy2\configuration_reachy2.py,11.38270378112793,9.178629875183105,5.987914085388184,4.164888381958008,60.47760772705078,robot_devices,60.47760772705078
lerobot\tests\annotations\test_modules.py,21.959171295166016,113.4356918334961,8.058675765991211,6.818838119506836,61.172828674316406,datasets,113.4356918334961
lerobot\src\lerobot\scripts\lerobot_eval.py,23.415884017944336,105.31927490234375,38.809722900390625,24.274566650390625,32.57939910888672,datasets,105.31927490234375
lerobot\examples\isaac_teleop_to_so101\isaac_teleop\xr_controller_processor.py,3.354611873626709,4.058309555053711,1.7772928476333618,8.0,46.76332473754883,robot_devices,46.76332473754883
lerobot\src\lerobot\teleoperators\utils.py,19.522314071655273,2.3900814056396484,1.2180278301239014,0.2712923288345337,86.07964324951172,robot_devices,86.07964324951172
lerobot\src\lerobot\optim\optimizers.py,20.958585739135742,9.499053001403809,5.079549312591553,1.9772772789001465,4.0013837814331055,configs,20.958585739135742
lerobot\tests\envs\test_envs.py,19.920326232910156,16.075519561767578,61.32602310180664,11.946769714355469,10.558293342590332,environments,61.32602310180664
lerobot\tests\utils\test_io_utils.py,2.770202875137329,10.885440826416016,1.728760838508606,10.1056547164917,1.6513772010803223,datasets,10.885440826416016
lerobot\setup.py,1.051019549369812,5.551070690155029,1.9599382877349854,0.0,3.208401679992676,datasets,5.551070690155029
lerobot\src\lerobot\async_inference\policy_server.py,29.814332962036133,14.022990226745605,58.2871208190918,90.9065170288086,65.040771484375,policies,90.9065170288086
lerobot\tests\robots\test_unitree_g1.py,62.455902099609375,4.368638038635254,3.2843611240386963,4.325535774230957,67.32366180419922,robot_devices,67.32366180419922
lerobot\tests\teleoperators\test_rebot_102_leader.py,17.383039474487305,2.6464178562164307,1.0965648889541626,8.569780349731445,12.514163970947266,configs,17.383039474487305
lerobot\src\lerobot\policies\pi05\__init__.py,0.7384417057037354,0.9362830519676208,0.7384417057037354,75.70057678222656,3.856302499771118,policies,75.70057678222656
lerobot\examples\dataset\use_dataset_tools.py,4.324758529663086,113.42269897460938,2.6305437088012695,5.044858455657959,8.030320167541504,datasets,113.42269897460938
lerobot\src\lerobot\configs\dataset.py,53.97429656982422,41.742313385009766,4.817721843719482,1.2490113973617554,10.826248168945312,configs,53.97429656982422
lerobot\src\lerobot\datasets\depth_utils.py,6.259631156921387,71.40171813964844,2.2797229290008545,4.162158966064453,4.050922393798828,datasets,71.40171813964844
lerobot\examples\so100_to_so100_EE\teleoperate.py,20.234224319458008,9.88609790802002,4.037621974945068,3.0709524154663086,51.186588287353516,robot_devices,51.186588287353516
lerobot\src\lerobot\policies\groot\action_head\cross_attention_dit.py,23.389585494995117,11.298142433166504,6.358479976654053,60.7387580871582,6.569047927856445,policies,60.7387580871582
lerobot\tests\policies\lingbot_va\test_configuration_lingbot_va.py,33.44917297363281,6.993710041046143,4.136163711547852,79.14326477050781,24.314016342163086,policies,79.14326477050781
lerobot\src\lerobot\policies\smolvla\processor_smolvla.py,24.977611541748047,37.36940002441406,3.438037157058716,97.9964599609375,34.68985366821289,policies,97.9964599609375
lerobot\src\lerobot\policies\pi05\configuration_pi05.py,26.911014556884766,17.15200424194336,6.047007083892822,85.94940948486328,28.3122501373291,policies,85.94940948486328
lerobot\src\lerobot\utils\bimanual.py,0.0,0.0,0.0,0.722471296787262,3.6440114974975586,robot_devices,3.6440114974975586
lerobot\src\lerobot\processor\relative_action_processor.py,19.31249237060547,5.222108840942383,5.794661045074463,12.18448257446289,37.53948974609375,robot_devices,37.53948974609375
lerobot\src\lerobot\data_processing\sarm_annotations\subtask_annotation.py,19.468490600585938,67.90251159667969,7.904177188873291,17.503822326660156,42.8302116394043,datasets,67.90251159667969
lerobot\src\lerobot\teleoperators\bi_so_leader\bi_so_leader.py,19.531740188598633,1.6305752992630005,1.985473871231079,2.6481480598449707,53.15654754638672,robot_devices,53.15654754638672
lerobot\src\lerobot\robots\bi_openarm_follower\bi_openarm_follower.py,28.85928726196289,10.389540672302246,4.604940891265869,2.7041780948638916,70.58548736572266,robot_devices,70.58548736572266
lerobot\src\lerobot\rewards\sarm\configuration_sarm.py,15.220080375671387,13.77084732055664,6.43641996383667,20.6654052734375,23.38001251220703,robot_devices,23.38001251220703
lerobot\tests\policies\multi_task_dit\test_multi_task_dit.py,28.184375762939453,44.3127326965332,6.604587554931641,78.2601547241211,37.39659118652344,policies,78.2601547241211
lerobot\src\lerobot\cameras\zmq\__init__.py,0.0,0.0,0.0,0.0,5.708941459655762,robot_devices,5.708941459655762
lerobot\examples\isaac_teleop_to_so101\record.py,8.29035758972168,56.94351577758789,63.748531341552734,6.5388288497924805,99.13367462158203,robot_devices,99.13367462158203
lerobot\tests\datasets\test_language.py,11.104192733764648,127.51126098632812,5.589137077331543,2.9413671493530273,16.068119049072266,datasets,127.51126098632812
lerobot\tests\test_robomme_env.py,17.03087043762207,31.26144790649414,3.461451768875122,2.598649263381958,0.5383844971656799,datasets,31.26144790649414
lerobot\src\lerobot\policies\smolvla\modeling_smolvla.py,32.31950378417969,16.211984634399414,10.932029724121094,70.2160873413086,41.23262023925781,policies,70.2160873413086
lerobot\src\lerobot\datasets\image_writer.py,7.745794773101807,103.2531967163086,7.751730918884277,3.266942024230957,6.4119486808776855,datasets,103.2531967163086
lerobot\src\lerobot\rewards\sarm\rabc.py,6.756828308105469,101.18599700927734,3.639193296432495,9.685708999633789,36.732765197753906,datasets,101.18599700927734
lerobot\tests\policies\groot\test_groot_vs_original.py,23.837005615234375,18.52105712890625,5.041321754455566,93.3907699584961,47.51125717163086,policies,93.3907699584961
lerobot\examples\isaac_teleop_to_so101\common.py,31.70119285583496,29.756322860717773,17.938568115234375,9.559982299804688,115.1935806274414,robot_devices,115.1935806274414
lerobot\src\lerobot\utils\feature_utils.py,7.285372734069824,40.78512954711914,2.5826706886291504,17.877674102783203,3.613952875137329,datasets,40.78512954711914
lerobot\src\lerobot\data_processing\__init__.py,0.0,5.408045768737793,0.0,0.0,3.4257278442382812,datasets,5.408045768737793
lerobot\src\lerobot\datasets\__init__.py,1.296642541885376,120.65922546386719,3.7597134113311768,1.040515422821045,4.6729841232299805,datasets,120.65922546386719
lerobot\src\lerobot\annotations\steerable_pipeline\reader.py,7.205173492431641,18.28268814086914,6.546611785888672,3.3104734420776367,11.204489707946777,datasets,18.28268814086914
lerobot\tests\processor\test_vqbet_processor.py,26.225688934326172,23.827699661254883,4.845433235168457,22.25875473022461,35.59694290161133,robot_devices,35.59694290161133
lerobot\src\lerobot\robots\koch_follower\koch_follower.py,70.5930404663086,11.410821914672852,9.252312660217285,8.421560287475586,70.22383117675781,configs,70.5930404663086
lerobot\src\lerobot\datasets\multi_dataset.py,4.170156478881836,132.28323364257812,2.3504583835601807,1.8465309143066406,15.400192260742188,datasets,132.28323364257812
lerobot\tests\processor\test_tdmpc_processor.py,26.225688934326172,24.763282775878906,5.165624618530273,23.323528289794922,35.598060607910156,robot_devices,35.598060607910156
lerobot\tests\rl\test_actor.py,5.3351311683654785,94.33555603027344,5.497040271759033,17.17613410949707,34.6590576171875,datasets,94.33555603027344
lerobot\tests\processor\test_diffusion_processor.py,26.151845932006836,24.631654739379883,4.819164276123047,24.233518600463867,35.50634765625,robot_devices,35.50634765625
lerobot\src\lerobot\policies\fastwam\wan\modular.py,26.463294982910156,29.442636489868164,10.242111206054688,57.171688079833984,41.15763854980469,policies,57.171688079833984
lerobot\src\lerobot\utils\utils.py,11.560046195983887,76.71649169921875,5.052221298217773,6.8839850425720215,7.249296188354492,datasets,76.71649169921875
lerobot\src\lerobot\teleoperators\so_leader\config_so_leader.py,13.937227249145508,4.771425247192383,0.0,0.0,3.676565408706665,configs,13.937227249145508
lerobot\tests\policies\pi0_fast\test_pi0_fast_original_vs_lerobot.py,24.671672821044922,31.121267318725586,10.789535522460938,82.71720886230469,38.76430892944336,policies,82.71720886230469
lerobot\src\lerobot\robots\so_follower\robot_kinematic_processor.py,10.338661193847656,14.509007453918457,6.130284309387207,11.11940860748291,53.64131164550781,robot_devices,53.64131164550781
lerobot\tests\annotations\test_frames.py,11.732050895690918,106.39617919921875,9.256531715393066,4.952780723571777,58.158626556396484,datasets,106.39617919921875
lerobot\src\lerobot\policies\vla_jepa\action_head.py,23.379676818847656,14.372076034545898,4.594846248626709,66.42288208007812,37.68876266479492,policies,66.42288208007812
lerobot\src\lerobot\robots\unitree_g1\run_g1_server.py,24.363309860229492,15.326916694641113,8.333535194396973,6.672149181365967,84.0057373046875,robot_devices,84.0057373046875
lerobot\examples\dataset\load_lerobot_dataset.py,3.9783542156219482,111.67840576171875,7.47480583190918,1.7435319423675537,56.55385208129883,datasets,111.67840576171875
lerobot\src\lerobot\teleoperators\phone\phone_processor.py,6.20654296875,7.399876117706299,2.4265458583831787,8.676430702209473,52.375885009765625,robot_devices,52.375885009765625
lerobot\src\lerobot\rollout\strategies\__init__.py,0.19363877177238464,1.8891193866729736,0.19363877177238464,1.0,3.3749263286590576,robot_devices,3.3749263286590576
lerobot\src\lerobot\policies\tdmpc\modeling_tdmpc.py,24.456130981445312,17.304458618164062,7.131331443786621,63.60475540161133,77.40572357177734,robot_devices,77.40572357177734
lerobot\src\lerobot\robots\unitree_g1\holosoma_locomotion.py,14.864564895629883,16.935035705566406,5.75206184387207,31.406654357910156,54.273712158203125,robot_devices,54.273712158203125
lerobot\src\lerobot\scripts\lerobot_replay.py,19.063186645507812,44.598628997802734,4.558257102966309,3.906498432159424,62.82563781738281,robot_devices,62.82563781738281
lerobot\src\lerobot\policies\xvla\processor_xvla.py,30.470537185668945,41.32710647583008,5.64401388168335,79.86083221435547,82.38520050048828,robot_devices,82.38520050048828
